"Site","Sampling.Date","Luminex.Date","Species","Age","Sex","Repro.Status","Weight","Forearm","EBOV","MARV","logEBOV","logMARV","logEBOVrs","logMARVrs","BodyCondition","ReproSex","Year"
"Accra Zoo","2012-01-31 00:00:00","2017-10-03","Eidolon helvum","Juvenile","F","No reproductive status",NA,NA,13.5,7,2.60268968544438,1.94591014905531,-0.071651553353348,-0.0189532839129961,NA,"Sexually immature","2012"
"Accra Zoo","2012-01-31 00:00:00","2017-10-03","Eidolon helvum","Juvenile","M","No reproductive status",NA,NA,14.5,12.25,2.67414864942653,2.50552593699074,-0.0593946361441637,0.0852545775790239,NA,"Sexually immature","2012"
"Accra Zoo","2012-01-31 00:00:00","2017-10-03","Eidolon helvum","Subadult","F","No reproductive status",NA,NA,16,7.5,2.77258872223978,2.01490302054226,-0.0425098150482464,-0.00610589870541751,NA,"Sexually immature","2012"
"Accra Zoo","2012-01-31 00:00:00","2017-10-03","Eidolon helvum","Subadult","M","No reproductive status",NA,NA,14.5,9,2.67414864942653,2.19722457733622,-0.0593946361441637,0.0278447866522771,NA,"Sexually immature","2012"
"Accra Zoo","2012-01-31 00:00:00","2017-10-03","Eidolon helvum","Juvenile","M","No reproductive status",NA,NA,15.75,11.5,2.75684036527164,2.4423470353692,-0.0452110339966123,0.073489830459069,NA,"Sexually immature","2012"
"Accra Zoo","2012-01-31 00:00:00","2017-10-03","Eidolon helvum","Juvenile","F","No reproductive status",NA,NA,28.5,8,3.3499040872746,2.07944154167984,0.0565135437929189,0.00591202755148053,NA,"Sexually immature","2012"
"Accra Zoo","2012-01-31 00:00:00","2017-10-03","Eidolon helvum","Juvenile","M","No reproductive status",NA,NA,21.5,6,3.06805293513362,1.79175946922805,0.00816934672383622,-0.0476581793763694,NA,"Sexually immature","2012"
"Accra Zoo","2012-01-31 00:00:00","2017-10-03","Eidolon helvum","Adult","F","Pregnant",NA,NA,28.5,11.75,3.3499040872746,2.46385324059017,0.0565135437929189,0.0774945703238131,NA,"Pregnant/Lactating","2012"
"Accra Zoo","2012-01-31 00:00:00","2017-10-03","Eidolon helvum","Adult","F","Pregnant",NA,NA,22.75,7.75,3.12456514539696,2.04769284336526,0.0178625390667713,0,NA,"Pregnant/Lactating","2012"
"Accra Zoo","2012-01-31 00:00:00","2017-10-03","Eidolon helvum","Adult","M","No reproductive status",NA,NA,20,7.25,2.99573227355399,1.98100146886658,-0.00423537218191787,-0.0124188160275278,NA,"M","2012"
"Accra Zoo","2012-01-31 00:00:00","2017-10-03","Eidolon helvum","Adult","M","No reproductive status",NA,NA,16.25,11.5,2.78809290877575,2.4423470353692,-0.0398504771544791,0.073489830459069,NA,"M","2012"
"Accra Zoo","2012-01-31 00:00:00","2017-10-03","Eidolon helvum","Adult","M","No reproductive status",NA,NA,14,9,2.63905732961526,2.19722457733622,-0.0654136347094832,0.0278447866522771,NA,"M","2012"
"Accra Zoo","2012-01-31 00:00:00","2017-10-03","Eidolon helvum","Adult","M","No reproductive status",NA,NA,17.75,7.5,2.87638551592142,2.01490302054226,-0.0247061885213831,-0.00610589870541751,NA,"M","2012"
"Accra Zoo","2012-01-31 00:00:00","2017-10-03","Eidolon helvum","Adult","M","No reproductive status",NA,NA,29.75,9,3.39282913199164,2.19722457733622,0.0638762130785901,0.0278447866522771,NA,"M","2012"
"Accra Zoo","2012-01-31 00:00:00","2017-10-03","Eidolon helvum","Juvenile","F","No reproductive status",NA,NA,22.75,9,3.12456514539696,2.19722457733622,0.0178625390667713,0.0278447866522771,NA,"Sexually immature","2012"
"Accra Zoo","2012-01-31 00:00:00","2017-10-03","Eidolon helvum","Adult","M","No reproductive status",NA,NA,21.5,10.75,3.06805293513362,2.37490575457367,0.00816934672383622,0.060931371960403,NA,"M","2012"
"Accra Zoo","2012-02-14 00:00:00","2017-08-03","Eidolon helvum","Adult","F","No reproductive status",NA,NA,14.75,9,2.69124308278583,2.19722457733622,0.0421221108945924,0.0440053025013802,NA,"Unknown","2012"
"Accra Zoo","2012-02-14 00:00:00","2017-08-03","Eidolon helvum","Juvenile","M","No reproductive status",NA,NA,14.25,9.5,2.65675690671466,2.2512917986065,0.0352557766300572,0.0541897767134199,NA,"Sexually immature","2012"
"Accra Zoo","2012-02-14 00:00:00","2017-08-03","Eidolon helvum",NA,NA,"Sexually immature",NA,NA,10,9.25,2.30258509299405,2.22462355152433,-0.0352612344489268,0.049166362002853,NA,NA,"2012"
"Accra Zoo","2012-02-14 00:00:00","2017-08-03","Eidolon helvum","Juvenile","M","No reproductive status",NA,NA,13,6.25,2.56494935746154,1.83258146374831,0.0169765299000399,-0.0246813860260289,NA,"Sexually immature","2012"
"Accra Zoo","2012-02-14 00:00:00","2017-08-03","Eidolon helvum","Juvenile","F","No reproductive status",NA,NA,17,9,2.83321334405622,2.19722457733622,0.0703889522948726,0.0440053025013802,NA,"Sexually immature","2012"
"Accra Zoo","2012-02-14 00:00:00","2017-08-03","Eidolon helvum","Juvenile","F","No reproductive status",NA,NA,14.25,7.5,2.65675690671466,2.01490302054226,0.0352557766300572,0.00966195823767558,NA,"Sexually immature","2012"
"Accra Zoo","2012-02-14 00:00:00","2017-08-03","Eidolon helvum","Juvenile","M","No reproductive status",NA,NA,13,7.25,2.56494935746154,1.98100146886658,0.0169765299000399,0.00327602845106519,NA,"Sexually immature","2012"
"Accra Zoo","2012-02-14 00:00:00","2017-08-03","Eidolon helvum",NA,NA,"Sexually immature",NA,NA,14.75,7,2.69124308278583,1.94591014905531,0.0421221108945924,-0.00333401425665573,NA,NA,"2012"
"Accra Zoo","2012-02-14 00:00:00","2017-08-03","Eidolon helvum","Juvenile","M","No reproductive status",NA,NA,15.75,8,2.75684036527164,2.07944154167984,0.0551827896855148,0.0218188786187518,NA,"Sexually immature","2012"
"Accra Zoo","2012-02-14 00:00:00","2017-08-03","Eidolon helvum","Adult","F","Pregnant",NA,NA,12.5,4,2.52572864430826,1.38629436111989,0.00916753054771617,-0.108747098690716,NA,"Pregnant/Lactating","2012"
"Accra Zoo","2012-02-14 00:00:00","2017-08-03","Eidolon helvum","Juvenile","F","No reproductive status",NA,NA,12.5,6.25,2.52572864430826,1.83258146374831,0.00916753054771617,-0.0246813860260289,NA,"Sexually immature","2012"
"Accra Zoo","2012-02-14 00:00:00","2017-08-03","Eidolon helvum",NA,NA,"Sexually immature",NA,NA,14.25,7,2.65675690671466,1.94591014905531,0.0352557766300572,-0.00333401425665573,NA,NA,"2012"
"Accra Zoo","2012-02-14 00:00:00","2017-08-03","Eidolon helvum",NA,NA,"Sexually immature",NA,NA,13.5,7.75,2.60268968544438,2.04769284336526,0.0244907787007372,0.0158384751200347,NA,NA,"2012"
"Accra Zoo","2012-02-14 00:00:00","2017-08-03","Eidolon helvum","Adult","F","No reproductive status",NA,NA,14,5.75,2.63905732961526,1.74919985480926,0.0317317207169111,-0.0403877202160755,NA,"Unknown","2012"
"Accra Zoo","2012-02-14 00:00:00","2017-08-03","Eidolon helvum","Adult","M","No reproductive status",NA,NA,21,7.25,3.04452243772342,1.98100146886658,0.112461429894614,0.00327602845106519,NA,"M","2012"
"Accra Zoo","2012-02-14 00:00:00","2017-08-03","Eidolon helvum","Adult","F","No reproductive status",NA,NA,21.5,4.25,3.06805293513362,1.44691898293633,0.11714644513944,-0.0973274273446028,NA,"Unknown","2012"
"Accra Zoo","2012-02-14 00:00:00","2017-08-03","Eidolon helvum","Juvenile","F","No reproductive status",NA,NA,12,7.5,2.484906649788,2.01490302054226,0.00103970973213352,0.00966195823767558,NA,"Sexually immature","2012"
"Accra Zoo","2012-02-14 00:00:00","2017-08-03","Eidolon helvum","Adult","F","Pregnant",NA,NA,19.5,7.5,2.9704144655697,2.01490302054226,0.0977062390777432,0.00966195823767558,NA,"Pregnant/Lactating","2012"
"Accra Zoo","2012-02-14 00:00:00","2017-08-03","Eidolon helvum","Adult","M","No reproductive status",NA,NA,11.5,5,2.4423470353692,1.6094379124341,-0.00743407808841561,-0.0667142423583726,NA,"M","2012"
"Accra Zoo","2012-02-14 00:00:00","2017-08-03","Eidolon helvum","Adult","F","Pregnant",NA,NA,18,9.75,2.89037175789616,2.27726728500976,0.0817694189098368,0.059082698250792,NA,"Pregnant/Lactating","2012"
"Accra Zoo","2012-02-14 00:00:00","2017-08-03","Eidolon helvum",NA,NA,"Sexually immature",NA,NA,21.75,9.75,3.07961375753469,2.27726728500976,0.119448250674936,0.059082698250792,NA,NA,"2012"
"Accra Zoo","2012-02-14 00:00:00","2017-08-03","Eidolon helvum","Adult","F","No reproductive status",NA,NA,33.25,7.75,3.50405476710186,2.04769284336526,0.203956137001638,0.0158384751200347,NA,"Unknown","2012"
"Accra Zoo","2012-02-14 00:00:00","2017-08-03","Eidolon helvum","Adult","F","No reproductive status",NA,NA,20.5,7,3.02042488614436,1.94591014905531,0.107663511918518,-0.00333401425665573,NA,"Unknown","2012"
"Accra Zoo","2012-02-14 00:00:00","2017-08-03","Eidolon helvum","Juvenile","M","No reproductive status",NA,NA,21,12.5,3.04452243772342,2.52572864430826,0.112461429894614,0.105884591283439,NA,"Sexually immature","2012"
"Accra Zoo","2012-02-14 00:00:00","2017-08-03","Eidolon helvum","Juvenile","M","No reproductive status",NA,NA,20,10,2.99573227355399,2.30258509299405,0.102747114937876,0.0638517349510955,NA,"Sexually immature","2012"
"Accra Zoo","2012-02-14 00:00:00","2017-08-03","Eidolon helvum","Juvenile","F","No reproductive status",NA,NA,20,6.5,2.99573227355399,1.87180217690159,0.102747114937876,-0.0172935023452562,NA,"Sexually immature","2012"
"Accra Zoo","2012-02-14 00:00:00","2017-08-03","Eidolon helvum","Adult","M","No reproductive status",NA,NA,17.25,8.5,2.84781214347737,2.14006616349627,0.0732956310892878,0.0332385499648653,NA,"M","2012"
"Accra Zoo","2012-02-14 00:00:00","2017-08-03","Eidolon helvum","Adult","M","No reproductive status",NA,NA,22,6.5,3.09104245335832,1.87180217690159,0.121723749285474,-0.0172935023452562,NA,"M","2012"
"Accra Zoo","2012-02-14 00:00:00","2017-08-03","Eidolon helvum","Adult","F","Pregnant",NA,NA,12.5,8,2.52572864430826,2.07944154167984,0.00916753054771617,0.0218188786187518,NA,"Pregnant/Lactating","2012"
"Accra Zoo","2012-02-14 00:00:00","2017-08-03","Eidolon helvum","Adult","F","No reproductive status",NA,NA,16.75,9,2.81839825827108,2.19722457733622,0.0674392100286204,0.0440053025013802,NA,"Unknown","2012"
"Accra Zoo","2012-02-14 00:00:00","2017-08-03","Eidolon helvum","Adult","M","No reproductive status",NA,NA,16,5,2.77258872223978,1.6094379124341,0.0583183499412332,-0.0667142423583726,NA,"M","2012"
"Accra Zoo","2012-02-14 00:00:00","2017-08-03","Eidolon helvum","Adult","F","No reproductive status",NA,NA,18.25,10.5,2.9041650800285,2.35137525716348,0.0845157239853424,0.0730421863393924,NA,"Unknown","2012"
"Accra Zoo","2012-02-14 00:00:00","2017-08-03","Eidolon helvum","Adult","F","No reproductive status",NA,NA,19.25,11,2.95751106073379,2.39789527279837,0.0951371200611517,0.0818050169130014,NA,"Unknown","2012"
"Accra Zoo","2012-02-14 00:00:00","2017-08-03","Eidolon helvum","Adult","M","No reproductive status",NA,NA,14.25,6.5,2.65675690671466,1.87180217690159,0.0352557766300572,-0.0172935023452562,NA,"M","2012"
"Accra Zoo","2012-02-14 00:00:00","2017-08-03","Eidolon helvum","Adult","F","No reproductive status",NA,NA,21.25,10,3.05635689537043,2.30258509299405,0.114817717291516,0.0638517349510955,NA,"Unknown","2012"
"Accra Zoo","2012-02-14 00:00:00","2017-08-03","Eidolon helvum","Adult","F","No reproductive status",NA,NA,8,9.75,2.07944154167984,2.27726728500976,-0.0796899994455699,0.059082698250792,NA,"Unknown","2012"
"Accra Zoo","2012-02-14 00:00:00","2017-08-03","Eidolon helvum","Adult","F","Pregnant",NA,NA,19.25,7.5,2.95751106073379,2.01490302054226,0.0951371200611517,0.00966195823767558,NA,"Pregnant/Lactating","2012"
"Accra Zoo","2012-02-14 00:00:00","2017-08-03","Eidolon helvum","Adult","M","No reproductive status",NA,NA,27.5,6.5,3.31418600467253,1.87180217690159,0.166152514282117,-0.0172935023452562,NA,"M","2012"
"Accra Zoo","2012-02-14 00:00:00","2017-08-03","Eidolon helvum","Adult","F","Pregnant",NA,NA,27,10,3.29583686600433,2.30258509299405,0.16249912808754,0.0638517349510955,NA,"Pregnant/Lactating","2012"
"Accra Zoo","2012-02-14 00:00:00","2017-08-03","Eidolon helvum","Adult","M","No reproductive status",NA,NA,493.5,10.5,6.20152285887354,2.35137525716348,0.74103271945018,0.0730421863393924,NA,"M","2012"
"Accra Zoo","2012-02-14 00:00:00","2017-08-03","Eidolon helvum","Adult","F","Pregnant",NA,NA,56,8.5,4.02535169073515,2.14006616349627,0.307748419490517,0.0332385499648653,NA,"Pregnant/Lactating","2012"
"Accra Zoo","2012-02-14 00:00:00","2017-08-03","Eidolon helvum","Juvenile","M","No reproductive status",NA,NA,21.5,7.25,3.06805293513362,1.98100146886658,0.11714644513944,0.00327602845106519,NA,"Sexually immature","2012"
"Accra Zoo","2012-02-14 00:00:00","2017-08-03","Eidolon helvum","Adult","M","No reproductive status",NA,NA,21.5,8.5,3.06805293513362,2.14006616349627,0.11714644513944,0.0332385499648653,NA,"M","2012"
"Accra Zoo","2012-02-14 00:00:00","2017-08-03","Eidolon helvum","Adult","M","No reproductive status",NA,NA,19,6.5,2.94443897916644,1.87180217690159,0.0925344168391568,-0.0172935023452562,NA,"M","2012"
"Accra Zoo","2012-02-14 00:00:00","2017-08-03","Eidolon helvum","Adult","M","No reproductive status",NA,NA,18.75,10.25,2.93119375241642,2.32727770558442,0.0898972397254195,0.0685030055406714,NA,"M","2012"
"Accra Zoo","2012-02-14 00:00:00","2017-08-03","Eidolon helvum","Adult","M","No reproductive status",NA,NA,27.25,6.5,3.30505352110925,1.87180217690159,0.164334200628513,-0.0172935023452562,NA,"M","2012"
"Accra Zoo","2012-02-14 00:00:00","2017-08-03","Eidolon helvum","Juvenile","M","No reproductive status",NA,NA,13.5,7.75,2.60268968544438,2.04769284336526,0.0244907787007372,0.0158384751200347,NA,"Sexually immature","2012"
"Accra Zoo","2012-02-14 00:00:00","2017-08-03","Eidolon helvum","Adult","M","No reproductive status",NA,NA,12.25,8,2.50552593699074,2.07944154167984,0.00514509149258908,0.0218188786187518,NA,"M","2012"
"Accra Zoo","2012-02-14 00:00:00","2017-08-03","Eidolon helvum","Juvenile","M","No reproductive status",NA,NA,18,6.25,2.89037175789616,1.83258146374831,0.0817694189098368,-0.0246813860260289,NA,"Sexually immature","2012"
"Accra Zoo","2012-02-14 00:00:00","2017-08-03","Eidolon helvum","Adult","M","No reproductive status",NA,NA,15.75,3,2.75684036527164,1.09861228866811,0.0551827896855148,-0.162936875404136,NA,"M","2012"
"Accra Zoo","2012-02-14 00:00:00","2017-08-03","Eidolon helvum","Adult","F","Pregnant",NA,NA,19.5,6.5,2.9704144655697,1.87180217690159,0.0977062390777432,-0.0172935023452562,NA,"Pregnant/Lactating","2012"
"Accra Zoo","2012-02-14 00:00:00","2017-08-03","Eidolon helvum","Adult","M","No reproductive status",NA,NA,17.5,10,2.86220088092947,2.30258509299405,0.0761604857135542,0.0638517349510955,NA,"M","2012"
"Accra Zoo","2012-02-14 00:00:00","2017-08-03","Eidolon helvum","Adult","F","No reproductive status",NA,NA,14.25,4.75,2.65675690671466,1.55814461804655,0.0352557766300572,-0.0763762005960481,NA,"Unknown","2012"
"Accra Zoo","2012-02-14 00:00:00","2017-08-03","Eidolon helvum","Adult","F","Pregnant",NA,NA,14.75,13,2.69124308278583,2.56494935746154,0.0421221108945924,0.113272474964212,NA,"Pregnant/Lactating","2012"
"Accra Zoo","2012-02-14 00:00:00","2017-08-03","Eidolon helvum","Adult","F","No reproductive status",NA,NA,16.75,7,2.81839825827108,1.94591014905531,0.0674392100286204,-0.00333401425665573,NA,"Unknown","2012"
"Accra Zoo","2012-02-14 00:00:00","2017-08-03","Eidolon helvum","Adult","F","Pregnant",NA,NA,54.75,11.75,4.00277736869661,2.46385324059017,0.303253782549849,0.0942293140429782,NA,"Pregnant/Lactating","2012"
"Accra Zoo","2012-02-14 00:00:00","2017-08-03","Eidolon helvum","Adult","F","No reproductive status",NA,NA,21.5,12,3.06805293513362,2.484906649788,0.11714644513944,0.0981950792148,NA,"Unknown","2012"
"Accra Zoo","2012-02-14 00:00:00","2017-08-03","Eidolon helvum","Adult","F","No reproductive status",NA,NA,13,7,2.56494935746154,1.94591014905531,0.0169765299000399,-0.00333401425665573,NA,"Unknown","2012"
"Accra Zoo","2012-02-14 00:00:00","2017-08-03","Eidolon helvum","Adult","F","No reproductive status",NA,NA,19,10.5,2.94443897916644,2.35137525716348,0.0925344168391568,0.0730421863393924,NA,"Unknown","2012"
"Accra Zoo","2012-02-14 00:00:00","2017-08-03","Eidolon helvum","Adult","F","No reproductive status",NA,NA,17.5,8.5,2.86220088092947,2.14006616349627,0.0761604857135542,0.0332385499648653,NA,"Unknown","2012"
"Accra Zoo","2012-02-14 00:00:00","2017-08-03","Eidolon helvum","Adult","F","Pregnant",NA,NA,21.5,8.5,3.06805293513362,2.14006616349627,0.11714644513944,0.0332385499648653,NA,"Pregnant/Lactating","2012"
"Accra Zoo","2012-02-14 00:00:00","2017-08-03","Eidolon helvum","Adult","F","Pregnant",NA,NA,47,12,3.85014760171006,2.484906649788,0.27286459133639,0.0981950792148,NA,"Pregnant/Lactating","2012"
"Accra Zoo","2012-02-14 00:00:00","2017-08-03","Eidolon helvum","Adult","F","No reproductive status",NA,NA,31.25,9,3.44201937618241,2.19722457733622,0.191604644931162,0.0440053025013802,NA,"Unknown","2012"
"Accra Zoo","2012-02-14 00:00:00","2017-08-03","Eidolon helvum","Adult","F","No reproductive status",NA,NA,16.5,8.5,2.80336038090653,2.14006616349627,0.0644451090763741,0.0332385499648653,NA,"Unknown","2012"
"Accra Zoo","2012-02-14 00:00:00","2017-08-03","Eidolon helvum","Adult","F","No reproductive status",NA,NA,20,7,2.99573227355399,1.94591014905531,0.102747114937876,-0.00333401425665573,NA,"Unknown","2012"
"Accra Zoo","2012-02-14 00:00:00","2017-08-03","Eidolon helvum","Adult","F","No reproductive status",NA,NA,23.5,12.25,3.15700042115011,2.50552593699074,0.134856241949587,0.102079070177405,NA,"Unknown","2012"
"Accra Zoo","2012-02-14 00:00:00","2017-08-03","Eidolon helvum","Adult","F","Pregnant",NA,NA,14.25,9,2.65675690671466,2.19722457733622,0.0352557766300572,0.0440053025013802,NA,"Pregnant/Lactating","2012"
"Accra Zoo","2012-02-14 00:00:00","2017-08-03","Eidolon helvum","Adult","M","No reproductive status",NA,NA,10.5,2,2.35137525716348,0.693147180559945,-0.0255469194921886,-0.239313076000184,NA,"M","2012"
"Accra Zoo","2012-02-14 00:00:00","2017-08-03","Eidolon helvum","Juvenile","M","No reproductive status",NA,NA,17,11,2.83321334405622,2.39789527279837,0.0703889522948726,0.0818050169130014,NA,"Sexually immature","2012"
"Accra Zoo","2012-02-14 00:00:00","2017-08-03","Eidolon helvum","Juvenile","F","No reproductive status",NA,NA,10.75,7.5,2.37490575457367,2.01490302054226,-0.0208619042473629,0.00966195823767558,NA,"Sexually immature","2012"
"Accra Zoo","2012-02-14 00:00:00","2017-08-03","Eidolon helvum",NA,NA,"Sexually immature",NA,NA,12.25,8,2.50552593699074,2.07944154167984,0.00514509149258908,0.0218188786187518,NA,NA,"2012"
"Accra Zoo","2012-02-14 00:00:00","2017-08-03","Eidolon helvum","Juvenile","F","No reproductive status",NA,NA,12.5,5.75,2.52572864430826,1.74919985480926,0.00916753054771617,-0.0403877202160755,NA,"Sexually immature","2012"
"Accra Zoo","2012-02-14 00:00:00","2017-08-03","Eidolon helvum",NA,NA,"Sexually immature",NA,NA,12.75,8.5,2.54553127160443,2.14006616349627,0.0131103120857728,0.0332385499648653,NA,NA,"2012"
"Accra Zoo","2012-02-14 00:00:00","2017-08-03","Eidolon helvum","Adult","F","Pregnant",NA,NA,18.75,5,2.93119375241642,1.6094379124341,0.0898972397254195,-0.0667142423583726,NA,"Pregnant/Lactating","2012"
"Accra Zoo","2012-02-14 00:00:00","2017-08-03","Eidolon helvum","Adult","F","No reproductive status",NA,NA,18,6,2.89037175789616,1.79175946922805,0.0817694189098368,-0.032370898094668,NA,"Unknown","2012"
"Accra Zoo","2012-02-14 00:00:00","2017-08-03","Eidolon helvum","Adult","M","No reproductive status",NA,NA,20,8.5,2.99573227355399,2.14006616349627,0.102747114937876,0.0332385499648653,NA,"M","2012"
"Accra Zoo","2012-02-14 00:00:00","2017-08-03","Eidolon helvum","Adult","M","No reproductive status",NA,NA,11.25,9.25,2.42036812865043,2.22462355152433,-0.0118101654803232,0.049166362002853,NA,"M","2012"
"Accra Zoo","2012-02-14 00:00:00","2017-08-03","Eidolon helvum","Adult","M","No reproductive status",NA,NA,91.75,12.5,4.51906748693468,2.52572864430826,0.406049190251275,0.105884591283439,NA,"M","2012"
