"Bat ID","Last 4 digits","Site","Sampling Date","Luminex Date","Species","Age","Sex","Repro Status","Weight (g)","Forearm (mm)","EBOV","MARV","logEBOV","logMARV","logEBOVrs","logMARVrs"
"3444640","4640","Accra Zoo",2016-04-19 00:00:00,"2016-09-06","E. helvum",NA,"F",NA,"190",NA,6.5,11,1.87180217690159,2.39789527279837,0.0135273539217476,0.0414550513565966
"3463981","3981","Accra Zoo",2016-04-19 00:00:00,"2016-09-06","E. helvum",NA,"F",NA,"240",NA,12.25,8.5,2.50552593699074,2.14006616349627,0.120627748704879,-0.0118079272897302
"1593800","3800","Accra Zoo",2016-04-19 00:00:00,"2016-09-06","E. helvum",NA,"F",NA,"250",NA,13.5,5,2.60268968544438,1.6094379124341,0.137048587678205,-0.121426431119515
"3478656","8656","Accra Zoo",2016-04-19 00:00:00,"2016-09-06","E. helvum",NA,"F",NA,"175",NA,5.5,5.75,1.70474809223843,1.74919985480926,-0.0147050709048723,-0.0925540614617701
"1591037","1037","Accra Zoo",2016-04-26 00:00:00,"2016-09-12","E. helvum",NA,"F","P","265",NA,17,12.5,2.83321334405622,2.52572864430826,0.104111051920416,0.0462424821628571
"1589231","9231","Accra Zoo",2016-04-26 00:00:00,"2016-09-12","E. helvum",NA,"F","P","210",NA,12.5,8,2.52572864430826,2.07944154167984,0.0537759560581217,-0.0462424821628572
"1685961","5961","Accra Zoo",2016-04-26 00:00:00,"2016-09-12","E. helvum",NA,"F","P","245",NA,16.25,8,2.78809290877575,2.07944154167984,0.0967248586007079,-0.0462424821628572
"3465863","5863","Accra Zoo",2016-04-26 00:00:00,"2016-09-12","E. helvum",NA,"F","P","225",NA,13,9,2.56494935746154,2.19722457733622,0.060196367733812,-0.0218340693122518
"1930890","890","Accra Zoo",2016-04-26 00:00:00,"2016-09-12","E. helvum",NA,"F","P","250",NA,25,10.5,3.2188758248682,2.35137525716348,0.167243812536061,0.010110882806337
"3471369","1369","Accra Zoo",2016-04-26 00:00:00,"2016-09-12","E. helvum",NA,"F","NP","245",NA,48.5,8.25,3.88156379794344,2.11021320034659,0.275725511556772,-0.0398656101061102
"5894900","4900","Accra Zoo",2016-04-26 00:00:00,"2016-09-12","E. helvum",NA,"M",NA,"160",NA,10.5,7.5,2.35137525716348,2.01490302054226,0.0252343913459856,-0.0596169283206981
"1684438","4438","Accra Zoo",2016-04-26 00:00:00,"2016-09-12","E. helvum",NA,"F","P","230",NA,16.5,9,2.80336038090653,2.19722457733622,0.0992241363660993,-0.0218340693122518
"5896006","6006","Accra Zoo",2016-04-26 00:00:00,"2016-09-12","E. helvum",NA,"F","P","260",NA,15,14.5,2.70805020110221,2.67414864942653,0.0836219062680307,0.0769998551582732
"3491475","1475","Accra Zoo",2016-04-26 00:00:00,"2016-09-12","E. helvum",NA,"F","P","215",NA,12.5,10.25,2.52572864430826,2.32727770558442,0.0537759560581217,0.00511709924189896
"1591879","1879","Accra Zoo",2016-04-26 00:00:00,"2016-09-12","E. helvum",NA,"F","P","140",NA,29,12.25,3.36729582998647,2.50552593699074,0.191540095218205,0.0420558349249258
"3467369","7369","Accra Zoo",2016-04-26 00:00:00,"2016-09-12","E. helvum",NA,"F","P","225",NA,13.5,22,2.60268968544438,3.09104245335832,0.0663744410768049,0.163393587706589
"3463981","3981","Accra Zoo",2016-04-26 00:00:00,"2016-09-12","E. helvum",NA,"F","P","250",NA,11,8.75,2.39789527279837,2.16905370036952,0.0328496952892944,-0.0276719762021093
"1593800","3800","Accra Zoo",2016-04-26 00:00:00,"2016-09-12","E. helvum",NA,"F","P","255",NA,15,7,2.70805020110221,1.94591014905531,0.0836219062680307,-0.0739144583649664
"3478656","8656","Accra Zoo",2016-04-26 00:00:00,"2016-09-12","E. helvum",NA,"F","?","185",NA,11,11.5,2.39789527279837,2.4423470353692,0.0328496952892944,0.0289631454248437
"3444640","4640","Accra Zoo",2016-04-26 00:00:00,"2016-09-12","E. helvum",NA,"F","P","195",NA,10.5,8,2.35137525716348,2.07944154167984,0.0252343913459856,-0.0462424821628572
"1591037","1037","Accra Zoo",2016-05-03 00:00:00,"2016-09-12","E. helvum",NA,NA,NA,"260",NA,12,17,2.484906649788,2.83321334405622,0.0470934154011349,0.109963148342562
"1589231","9231","Accra Zoo",2016-05-03 00:00:00,"2016-09-12","E. helvum",NA,NA,NA,"215",NA,9.5,11.5,2.2512917986065,2.4423470353692,0.00885077783667924,0.0289631454248437
"1685961","5961","Accra Zoo",2016-05-03 00:00:00,"2016-09-12","E. helvum",NA,NA,NA,"245",NA,13.25,6.5,2.58399755243223,1.87180217690159,0.0633145479900638,-0.0892720008987344
"3465863","5863","Accra Zoo",2016-05-03 00:00:00,"2016-09-12","E. helvum",NA,NA,NA,"225",NA,15.5,9,2.7408400239252,2.19722457733622,0.0889895843230877,-0.0218340693122518
"3471369","1369","Accra Zoo",2016-05-03 00:00:00,"2016-09-12","E. helvum",NA,NA,NA,"245",NA,35.75,9.5,3.57655026914002,2.2512917986065,0.225794945176716,-0.0106296114623118
"5894900","4900","Accra Zoo",2016-05-03 00:00:00,"2016-09-12","E. helvum",NA,NA,NA,"160",NA,6.75,8.5,1.90954250488444,2.14006616349627,-0.0470934154011349,-0.0336791211494398
"1684438","4438","Accra Zoo",2016-05-03 00:00:00,"2016-09-12","E. helvum",NA,NA,NA,"230",NA,16.5,10,2.80336038090653,2.30258509299405,0.0992241363660993,0
"1930890","890","Accra Zoo",2016-05-03 00:00:00,"2016-09-12","E. helvum",NA,NA,NA,"245",NA,23.25,10.75,3.14630513203337,2.37490575457367,0.155364025399893,0.0149871546070034
"3491475","1475","Accra Zoo",2016-05-03 00:00:00,"2016-09-12","E. helvum",NA,NA,NA,"215",NA,11.5,11,2.4423470353692,2.39789527279837,0.0401264272115165,0.019751318214588
"1591879","1879","Accra Zoo",2016-05-03 00:00:00,"2016-09-12","E. helvum",NA,NA,NA,"145",NA,25.25,8,3.22882615572137,2.07944154167984,0.168872676859282,-0.0462424821628572
"3467369","7369","Accra Zoo",2016-05-03 00:00:00,"2016-09-12","E. helvum",NA,NA,NA,"225",NA,10.75,21.75,2.37490575457367,3.07961375753469,0.0290863223324718,0.161025196329577
"5896006","6006","Accra Zoo",2016-05-03 00:00:00,"2016-09-12","E. helvum",NA,NA,NA,"250",NA,13.25,14.75,2.58399755243223,2.69124308278583,0.0633145479900638,0.0805423685988184
"3463981","3981","Accra Zoo",2016-05-03 00:00:00,"2016-09-12","E. helvum",NA,NA,NA,"255",NA,12,9.75,2.484906649788,2.27726728500976,0.0470934154011349,-0.00524665972743088
"3444640","4640","Accra Zoo",2016-05-03 00:00:00,"2016-09-12","E. helvum",NA,NA,NA,"190",NA,10.5,12.75,2.35137525716348,2.54553127160443,0.0252343913459856,0.0503462200218636
"1593800","3800","Accra Zoo",2016-05-03 00:00:00,"2016-09-12","E. helvum",NA,NA,NA,"265",NA,14.5,9,2.67414864942653,2.19722457733622,0.0780722387402653,-0.0218340693122518
"3478656","8656","Accra Zoo",2016-05-03 00:00:00,"2016-09-12","E. helvum",NA,NA,NA,"180",NA,14.5,13,2.67414864942653,2.56494935746154,0.0780722387402653,0.0543702685932672
"1685961","5961","Accra Zoo",2016-05-10 00:00:00,"2016-09-12","E. helvum",NA,NA,NA,"255",NA,14,8.5,2.63905732961526,2.14006616349627,0.0723278067471205,-0.0336791211494398
"1589231","9231","Accra Zoo",2016-05-10 00:00:00,"2016-09-12","E. helvum",NA,NA,NA,"215",NA,10,9.5,2.30258509299405,2.2512917986065,0.0172474651912258,-0.0106296114623118
"1591037","1037","Accra Zoo",2016-05-10 00:00:00,"2016-09-12","E. helvum",NA,NA,NA,"285",NA,12.5,12.5,2.52572864430826,2.52572864430826,0.0537759560581217,0.0462424821628571
"3465863","5863","Accra Zoo",2016-05-10 00:00:00,"2016-09-12","E. helvum",NA,NA,NA,"225",NA,12.75,7,2.54553127160443,1.94591014905531,0.0570176365192812,-0.0739144583649664
"1930890","890","Accra Zoo",2016-05-10 00:00:00,"2016-09-12","E. helvum",NA,NA,NA,"245",NA,25.75,13.5,3.24843462710975,2.60268968544438,0.172082574092725,0.0621912718590516
"3471369","1369","Accra Zoo",2016-05-10 00:00:00,"2016-09-12","E. helvum",NA,NA,NA,"240",NA,21,6.5,3.04452243772342,1.87180217690159,0.138702247823925,-0.0892720008987344
"5894900","4900","Accra Zoo",2016-05-10 00:00:00,"2016-09-12","E. helvum",NA,NA,NA,"175",NA,10.25,6,2.32727770558442,1.79175946922805,0.0212896338677344,-0.105859410483555
"1684438","4438","Accra Zoo",2016-05-10 00:00:00,"2016-09-12","E. helvum",NA,NA,NA,"235",NA,16.5,8.25,2.80336038090653,2.11021320034659,0.0992241363660993,-0.0398656101061102
"1591879","1879","Accra Zoo",2016-05-10 00:00:00,"2016-09-12","E. helvum",NA,NA,NA,"145",NA,29.5,11.5,3.38439026334577,2.4423470353692,0.19433844564851,0.0289631454248437
"3491475","1475","Accra Zoo",2016-05-10 00:00:00,"2016-09-12","E. helvum",NA,NA,NA,"225",NA,11.5,10,2.4423470353692,2.30258509299405,0.0401264272115165,0
"3467369","7369","Accra Zoo",2016-05-10 00:00:00,"2016-09-12","E. helvum",NA,NA,NA,"230",NA,9.75,20.25,2.27726728500976,3.00815479355255,0.0131029523326771,0.146216613030355
"5896006","6006","Accra Zoo",2016-05-10 00:00:00,"2016-09-12","E. helvum",NA,NA,NA,"260",NA,12.5,12.5,2.52572864430826,2.52572864430826,0.0537759560581217,0.0462424821628571
"1593800","3800","Accra Zoo",2016-05-10 00:00:00,"2016-09-12","E. helvum",NA,NA,NA,"280",NA,15,9,2.70805020110221,2.19722457733622,0.0836219062680307,-0.0218340693122518
"3463981","3981","Accra Zoo",2016-05-10 00:00:00,"2016-09-12","E. helvum",NA,NA,NA,"265",NA,10.5,7,2.35137525716348,1.94591014905531,0.0252343913459856,-0.0739144583649664
"3444640","4640","Accra Zoo",2016-05-10 00:00:00,"2016-09-12","E. helvum",NA,NA,NA,"195",NA,7,6.5,1.94591014905531,1.87180217690159,-0.0411400497308194,-0.0892720008987344
"3478656","8656","Accra Zoo",2016-05-10 00:00:00,"2016-09-12","E. helvum",NA,NA,NA,"175",NA,12.5,7,2.52572864430826,1.94591014905531,0.0537759560581217,-0.0739144583649664
"1589231","9231","Accra Zoo",2016-05-17 00:00:00,"2016-09-12","E. helvum",NA,"F","P","215",NA,14.75,10.5,2.69124308278583,2.35137525716348,0.0808705891705706,0.010110882806337
"3465863","5863","Accra Zoo",2016-05-17 00:00:00,"2016-09-12","E. helvum",NA,"F","P","230",NA,14.25,7.5,2.65675690671466,2.01490302054226,0.0752252189134842,-0.0596169283206981
"1685961","5961","Accra Zoo",2016-05-17 00:00:00,"2016-09-12","E. helvum",NA,"F","P","245",NA,9,7.5,2.19722457733622,2.01490302054226,0,-0.0596169283206981
"1591037","1037","Accra Zoo",2016-05-17 00:00:00,"2016-09-12","E. helvum",NA,"F","P","270",NA,12.5,14,2.52572864430826,2.63905732961526,0.0537759560581217,0.069727811127035
"1930890","890","Accra Zoo",2016-05-17 00:00:00,"2016-09-12","E. helvum",NA,"F","P","255",NA,14,8.25,2.63905732961526,2.11021320034659,0.0723278067471205,-0.0398656101061102
"1684438","4438","Accra Zoo",2016-05-17 00:00:00,"2016-09-12","E. helvum",NA,"F","P","235",NA,16.75,10,2.81839825827108,2.30258509299405,0.101685829579876,0
"5894900","4900","Accra Zoo",2016-05-17 00:00:00,"2016-09-12","E. helvum",NA,"M","NRS","180",NA,10.25,6.5,2.32727770558442,1.87180217690159,0.0212896338677344,-0.0892720008987344
"3471369","1369","Accra Zoo",2016-05-17 00:00:00,"2016-09-12","E. helvum",NA,"F","NP","240",NA,11.75,8.5,2.46385324059017,2.14006616349627,0.0436469825507536,-0.0336791211494398
"3491475","1475","Accra Zoo",2016-05-17 00:00:00,"2016-09-12","E. helvum",NA,"F","P","225",NA,12.75,9.5,2.54553127160443,2.2512917986065,0.0570176365192812,-0.0106296114623118
"1591879","1879","Accra Zoo",2016-05-17 00:00:00,"2016-09-12","E. helvum",NA,"F","P","150",NA,13,8,2.56494935746154,2.07944154167984,0.060196367733812,-0.0462424821628572
"5896006","6006","Accra Zoo",2016-05-17 00:00:00,"2016-09-12","E. helvum",NA,"F","P","265",NA,9.5,8.5,2.2512917986065,2.14006616349627,0.00885077783667924,-0.0336791211494398
"3467369","7369","Accra Zoo",2016-05-17 00:00:00,"2016-09-12","E. helvum",NA,"F","P","235",NA,9.5,22,2.2512917986065,3.09104245335832,0.00885077783667924,0.163393587706589
"3478656","8656","Accra Zoo",2016-05-17 00:00:00,"2016-09-12","E. helvum",NA,"F","P","185",NA,15.25,11.5,2.72457950305342,2.4423470353692,0.0863277449615754,0.0289631454248437
"1593800","3800","Accra Zoo",2016-05-17 00:00:00,"2016-09-12","E. helvum",NA,"F","P","275",NA,15,12,2.70805020110221,2.484906649788,0.0836219062680307,0.0377828590084463
"3463981","3981","Accra Zoo",2016-05-17 00:00:00,"2016-09-12","E. helvum",NA,"F","P","265",NA,9.25,6.25,2.22462355152433,1.83258146374831,0.00448519875433711,-0.0973997873291444
"3444640","4640","Accra Zoo",2016-05-17 00:00:00,"2016-09-12","E. helvum",NA,"F","P","190",NA,12.75,10.25,2.54553127160443,2.32727770558442,0.0570176365192812,0.00511709924189896
"1589231","9231","Accra Zoo",2016-05-24 00:00:00,"2016-09-12","E. helvum",NA,NA,NA,"225","UNK",10.25,10,2.32727770558442,2.30258509299405,0.0212896338677344,0
"3465863","5863","Accra Zoo",2016-05-24 00:00:00,"2016-09-12","E. helvum",NA,NA,NA,"230","121",8,8,2.07944154167984,2.07944154167984,-0.0192810256756701,-0.0462424821628572
"1685961","5961","Accra Zoo",2016-05-24 00:00:00,"2016-09-12","E. helvum",NA,"F","L","245","119.1",9.5,9.25,2.2512917986065,2.22462355152433,0.00885077783667924,-0.0161561253711768
"1591037","1037","Accra Zoo",2016-05-24 00:00:00,"2016-09-12","E. helvum","JUV",NA,NA,"270","126",13.5,14,2.60268968544438,2.63905732961526,0.0663744410768049,0.069727811127035
"5894900","4900","Accra Zoo",2016-05-24 00:00:00,"2016-09-12","E. helvum",NA,NA,NA,"185","UNK",5.75,5.75,1.74919985480926,1.74919985480926,-0.0733414292664233,-0.114679124067158
"3471369","1369","Accra Zoo",2016-05-24 00:00:00,"2016-09-12","E. helvum",NA,NA,NA,"235","122.1",16.5,8,2.80336038090653,2.07944154167984,0.0992241363660993,-0.0462424821628572
"1930890","890","Accra Zoo",2016-05-24 00:00:00,"2016-09-12","E. helvum",NA,NA,NA,"265","125.4",13,10.25,2.56494935746154,2.32727770558442,0.060196367733812,0.00511709924189896
"1684438","4438","Accra Zoo",2016-05-24 00:00:00,"2016-09-12","E. helvum",NA,NA,NA,"240","123",13.5,11,2.60268968544438,2.39789527279837,0.0663744410768049,0.019751318214588
"3467369","7369","Accra Zoo",2016-05-24 00:00:00,"2016-09-12","E. helvum",NA,NA,NA,"245","116.8",11.5,20.5,2.4423470353692,3.02042488614436,0.0401264272115165,0.1487593687339
"5896006","6006","Accra Zoo",2016-05-24 00:00:00,"2016-09-12","E. helvum",NA,NA,NA,"255","122.1",11,10.75,2.39789527279837,2.37490575457367,0.0328496952892944,0.0149871546070034
"3491475","1475","Accra Zoo",2016-05-24 00:00:00,"2016-09-12","E. helvum",NA,NA,NA,"235","117.5",10.25,9.5,2.32727770558442,2.2512917986065,0.0212896338677344,-0.0106296114623118
"1591879","1879","Accra Zoo",2016-05-24 00:00:00,"2016-09-12","E. helvum",NA,NA,NA,"150","108.1",8.5,8.25,2.14006616349627,2.11021320034659,-0.0093568045575237,-0.0398656101061102
"3463981","3981","Accra Zoo",2016-05-24 00:00:00,"2016-09-12","E. helvum",NA,NA,NA,"265","122.3",11,7.25,2.39789527279837,1.98100146886658,0.0328496952892944,-0.0666424143337283
"3478656","8656","Accra Zoo",2016-05-24 00:00:00,"2016-09-12","E. helvum",NA,NA,NA,"185","129.80000000000001",16.75,10.5,2.81839825827108,2.35137525716348,0.101685829579876,0.010110882806337
"3444640","4640","Accra Zoo",2016-05-24 00:00:00,"2016-09-12","E. helvum",NA,NA,NA,"195","117.4",10,7.5,2.30258509299405,2.01490302054226,0.0172474651912258,-0.0596169283206981
"1593800","3800","Accra Zoo",2016-05-24 00:00:00,"2016-09-12","E. helvum",NA,NA,NA,"280","125.4",17.75,19,2.87638551592142,2.94443897916644,0.111178315466212,0.13301265802969
"5904934",NA,"Accra Zoo",2018-04-09 23:00:00,"2018-04-10","E. helvum","A","F",NA,NA,NA,20.5,11.75,3.02042488614436,2.46385324059017,0.104438373320067,0.0746722854334997
"5897426",NA,"Accra Zoo",2018-04-09 23:00:00,"2018-04-10","E. helvum","A","F",NA,NA,NA,24,5,3.17805383034795,1.6094379124341,0.129845096653064,-0.0784452108461082
"5897090",NA,"Accra Zoo",2018-04-09 23:00:00,"2018-04-10","E. helvum","A","F",NA,"195",NA,122.5,7,4.80811102998478,1.94591014905531,0.392578647888709,-0.0181469170991715
NA,NA,"Accra Zoo",2018-04-09 23:00:00,"2018-04-10","E. helvum","Juv","F",NA,"100","94.4",42,25,3.73766961828337,3.2188758248682,0.220044289248615,0.209977872692457
"3585649",NA,"Accra Zoo",2018-04-09 23:00:00,"2018-04-10","E. helvum","A","F","pregnant","215","115.5",20.5,13,3.02042488614436,2.56494935746154,0.104438373320067,0.0927894513934567
"5897177",NA,"Accra Zoo",2018-04-09 23:00:00,"2018-04-10","E. helvum","A","F",NA,"170","120",22.5,11.25,3.11351530921037,2.42036812865043,0.119442740923615,0.0668794342916308
"3467369",NA,"Accra Zoo",2018-04-09 23:00:00,"2018-04-10","E. helvum","A","F",NA,"190","115.6",24.25,10,3.18841661738349,2.30258509299405,0.131515376591188,0.0457718500411959
NA,NA,"Accra Zoo",2018-04-09 23:00:00,"2018-04-10","E. helvum","Juv","M",NA,"150","99.5",23,14,3.13549421592915,2.63905732961526,0.122985313672466,0.106070143788133
"5897942",NA,"Accra Zoo",2018-04-09 23:00:00,"2018-04-10","E. helvum","A","F","pregnant","280","116.4",26.75,8.25,3.28653447334202,2.11021320034659,0.147330068702209,0.0112973953046258
"3461662",NA,"Accra Zoo",2018-04-09 23:00:00,"2018-04-10","E. helvum","A","F",NA,"250","120",21,6,3.04452243772342,1.79175946922805,0.10832243045859,-0.045771850041196
"5897475",NA,"Accra Zoo",2018-04-09 23:00:00,"2018-04-10","E. helvum","A","M",NA,"210","115",22,601,3.09104245335832,6.39859493453521,0.115820553171104,0.779806869083898
NA,NA,"Accra Zoo",2018-04-09 23:00:00,"2018-04-10","E. helvum","Juv","F",NA,"110","120",22.25,13.75,3.10234200861225,2.62103882411258,0.117641821946157,0.102841095387018
"1940184",NA,"Accra Zoo",2018-04-09 23:00:00,"2018-04-10","E. helvum","A","M",NA,"230","120.2",20.5,10,3.02042488614436,2.30258509299405,0.104438373320067,0.0457718500411959
"5897532",NA,"Accra Zoo",2018-04-09 23:00:00,"2018-04-10","E. helvum","A","M",NA,"190","117.6",36,31,3.58351893845611,3.43398720448515,0.195198194556092,0.24852741035031
"1602857",NA,"Accra Zoo",2018-04-09 23:00:00,"2018-04-10","E. helvum","A","F",NA,"220","114.4",24.75,10.5,3.2088254890147,2.35137525716348,0.134804890187136,0.054515405469698
"5896159",NA,"Accra Zoo",2018-04-09 23:00:00,"2018-04-10","E. helvum","A","F",NA,"230","105",18,9.5,2.89037175789616,2.2512917986065,0.083476335766068,0.0365797153102983
"3485524",NA,"Accra Zoo",2018-04-09 23:00:00,"2018-04-10","E. helvum","A","F",NA,"220","122.4",16.5,10.25,2.80336038090653,2.32727770558442,0.0694517922841079,0.0501969474052607
"5897122",NA,"Accra Zoo",2018-04-09 23:00:00,"2018-04-10","E. helvum","A","M",NA,"180","115.1",20.75,9.5,3.03254624667671,2.2512917986065,0.106392101139668,0.0365797153102983
"1681760",NA,"Accra Zoo",2018-04-09 23:00:00,"2018-04-10","E. helvum","A","M",NA,"180","117.1",24.5,10.25,3.19867311755068,2.32727770558442,0.133168525151113,0.0501969474052607
NA,NA,"Accra Zoo",2018-04-09 23:00:00,"2018-04-10","E. helvum","Juv","M",NA,"130","97.7",28.5,12.5,3.3499040872746,2.52572864430826,0.15754401930017,0.0857608118051531
"5896409",NA,"Accra Zoo",2018-04-09 23:00:00,"2018-04-10","E. helvum","A","M",NA,"200","116",16.75,8.25,2.81839825827108,2.11021320034659,0.0718756059539056,0.0112973953046258
NA,NA,"Accra Zoo",2018-04-09 23:00:00,"2018-04-10","E. helvum","Juv","F",NA,"105","91.8",27,12.25,3.29583686600433,2.50552593699074,0.148829433669097,0.0821403384117226
NA,NA,"Accra Zoo",2018-04-09 23:00:00,"2018-04-10","E. helvum","Juv","M",NA,"120","101.5",36.25,9.75,3.59043938130068,2.27726728500976,0.19631363548975,0.0412347130750222
"5896406",NA,"Accra Zoo",2018-04-09 23:00:00,"2018-04-10","E. helvum","A","M",NA,"185","119.3",23.75,12,3.16758253048065,2.484906649788,0.128157326554689,0.078445210846108
NA,NA,"Accra Zoo",2018-04-09 23:00:00,"2018-04-10","E. helvum","Juv","M",NA,"110","97.5",32.75,6,3.48890296208126,1.79175946922805,0.179947937398165,-0.045771850041196
"1682905",NA,"Accra Zoo",2018-04-09 23:00:00,"2018-04-10","E. helvum","A","F",NA,"230","118.1",30.5,27,3.41772668361337,3.29583686600433,0.168475704147839,0.223769855983847
"3591966",NA,"Accra Zoo",2018-04-09 23:00:00,"2018-04-10","E. helvum","A","M",NA,"220","120.4",13,17.25,2.56494935746154,2.84781214347737,0.0310245672410945,0.143480538219918
"5898050",NA,"Accra Zoo",2018-04-09 23:00:00,"2018-04-10","E. helvum","A","F","pregnant","185","114.1",16.75,9.75,2.81839825827108,2.27726728500976,0.0718756059539056,0.0412347130750222
NA,NA,"Accra Zoo",2018-04-09 23:00:00,"2018-04-10","E. helvum","Juv","M",NA,"125","102",20.25,8.5,3.00815479355255,2.14006616349627,0.102460672782101,0.0166472653542086
"5897975",NA,"Accra Zoo",2018-04-09 23:00:00,"2018-04-10","E. helvum","A","F",NA,"235","113.6",30.75,15.25,3.42588999425253,2.72457950305342,0.169791471223095,0.121396344807375
"1688229",NA,"Accra Zoo",2018-04-09 23:00:00,"2018-04-10","E. helvum","A","F",NA,"215","119.8",22.25,12,3.10234200861225,2.484906649788,0.117641821946157,0.078445210846108
"5895860",NA,"Accra Zoo",2018-04-09 23:00:00,"2018-04-10","E. helvum","A","M",NA,"215","117.2",24.5,14.5,3.19867311755068,2.67414864942653,0.133168525151113,0.11235876578915
"1924829",NA,"Accra Zoo",2018-04-09 23:00:00,"2018-04-10","E. helvum","A","F",NA,"175","121.4",23.5,13.25,3.15700042115011,2.58399755243223,0.126451696123686,0.0962030277028295
"1606353",NA,"Accra Zoo",2018-04-09 23:00:00,"2018-04-10","E. helvum","A","F",NA,"240","123.5",22.5,11.75,3.11351530921037,2.46385324059017,0.119442740923615,0.0746722854334997
"5895543",NA,"Accra Zoo",2018-04-09 23:00:00,"2018-04-10","E. helvum","A","F",NA,"200","119.2",31,23,3.43398720448515,3.13549421592915,0.17109658419704,0.195035276538353
"3450416",NA,"Accra Zoo",2018-04-09 23:00:00,"2018-04-10","E. helvum","A","M",NA,"255","122",19.5,12.5,2.9704144655697,2.52572864430826,0.096377665144123,0.0857608118051531
"1591879",NA,"Accra Zoo",2018-04-09 23:00:00,"2018-04-10","E. helvum","A","F",NA,"165","108.9",28,13.75,3.3322045101752,2.62103882411258,0.154691191345586,0.102841095387018
"3555977",NA,"Accra Zoo",2018-04-09 23:00:00,"2018-04-10","E. helvum","A","M",NA,"175","124.3",25.75,10.5,3.24843462710975,2.35137525716348,0.141189113707276,0.054515405469698
"1588106",NA,"Accra Zoo",2018-04-09 23:00:00,"2018-04-10","E. helvum","A","M",NA,"235","119.5",21,11.5,3.04452243772342,2.4423470353692,0.10832243045859,0.0708182156510485
"5897203",NA,"Accra Zoo",2018-04-09 23:00:00,"2018-04-10","E. helvum","A","F",NA,"215","121.8",27.75,9,3.32323584019244,2.19722457733622,0.153245615990957,0.0268904725276735
"3476475",NA,"Accra Zoo",2018-04-09 23:00:00,"2018-04-10","E. helvum","A","M",NA,"190","117.9",28.5,6,3.3499040872746,1.79175946922805,0.15754401930017,-0.045771850041196
"5903826",NA,"Accra Zoo",2018-04-09 23:00:00,"2018-04-10","E. helvum","SI","M",NA,"195","113.5",19,8,2.94443897916644,2.07944154167984,0.0921909213971414,0.00578288827723854
"3584766",NA,"Accra Zoo",2018-04-09 23:00:00,"2018-04-10","E. helvum","A","M",NA,"205","120",24,11.75,3.17805383034795,2.46385324059017,0.129845096653064,0.0746722854334997
"5902876",NA,"Accra Zoo",2018-04-09 23:00:00,"2018-04-10","E. helvum","A","F","pregnant","215","119.5",26.5,10,3.27714473299218,2.30258509299405,0.145816624985115,0.0457718500411959
"5900774",NA,"Accra Zoo",2018-04-09 23:00:00,"2018-04-10","E. helvum","A","M",NA,"230","125.4",23.5,17.75,3.15700042115011,2.87638551592142,0.126451696123686,0.148601096225754
"3463362",NA,"Accra Zoo",2018-04-09 23:00:00,"2018-04-10","E. helvum","A","M",NA,"240","115.9",25.5,11.5,3.23867845216438,2.4423470353692,0.139616607852609,0.0708182156510485
"1591037",NA,"Accra Zoo",2018-04-09 23:00:00,"2018-04-10","E. helvum","A","F",NA,"220","126.9",24,10.25,3.17805383034795,2.32727770558442,0.129845096653064,0.0501969474052607
"5907743",NA,"Accra Zoo",2018-04-09 23:00:00,"2018-04-10","E. helvum","A","F",NA,"160","111.4",239.75,10.5,5.47959671376355,2.35137525716348,0.500809094245067,0.054515405469698
"3586500",NA,"Accra Zoo",2018-04-09 23:00:00,"2018-04-10","E. helvum","A","M",NA,"215","116.5",22.5,13,3.11351530921037,2.56494935746154,0.119442740923615,0.0927894513934567
"5897200",NA,"Accra Zoo",2018-04-09 23:00:00,"2018-04-10","E. helvum","A","F",NA,"260","121.9",14.25,11,2.65675690671466,2.39789527279837,0.0458221605101456,0.0628521336230604
"3463981",NA,"Accra Zoo",2018-04-09 23:00:00,"2018-04-10","E. helvum","A","F","pregnant","190","121.5",13.75,5.25,2.62103882411258,1.65822807660353,0.0400650995386269,-0.069701655417606
"1685961",NA,"Accra Zoo",2018-04-09 23:00:00,"2018-04-10","E. helvum","A","F",NA,"185","119.3",13,6.5,2.56494935746154,1.87180217690159,0.0310245672410945,-0.0314276094938473
"5897775",NA,"Accra Zoo",2018-04-09 23:00:00,"2018-04-10","E. helvum","A","M",NA,"195","120",16.5,11.75,2.80336038090653,2.46385324059017,0.0694517922841079,0.0746722854334997
"1951534",NA,"Accra Zoo",2018-04-09 23:00:00,"2018-04-10","E. helvum","A","M",NA,"195","113.2",26.25,7.25,3.26766598903763,1.98100146886658,0.144288835616138,-0.0118582950981541
"5897001",NA,"Accra Zoo",2018-04-09 23:00:00,"2018-04-10","E. helvum","A","F","pregnant","200","115",18,11.5,2.89037175789616,2.4423470353692,0.083476335766068,0.0708182156510485
"3465863",NA,"Accra Zoo",2018-04-09 23:00:00,"2018-04-10","E. helvum","A","F",NA,"200","121.4",12.5,7.75,2.52572864430826,2.04769284336526,0.0247029502751059,9.3288575701854e-05
"5897249",NA,"Accra Zoo",2018-04-09 23:00:00,"2018-04-10","E. helvum","A","F","pregnant","240","123.3",15.75,7.5,2.75684036527164,2.01490302054226,0.0619536695715945,-0.0057828882772387
"5897965",NA,"Accra Zoo",2018-04-09 23:00:00,"2018-04-10","E. helvum","A","F",NA,"153","117.6",28.75,11.5,3.35863776724336,2.4423470353692,0.158951718830013,0.0708182156510485
